,website,202409,202408,202407,202406,202405,202404,202403,202402,202401,202312,202311,202310,202309,202308,202307,202306,202305,202304,202303,202302,202301,202212,202211,202210,202209,202208,202207,202206,202205,202204,202203,202202,202201,202112,202111,202110,202109,202108,202107,202106,202105,202104,202103,202102,202101,202012,202011,202010,202009,202008,202007,202006,202005,202004,202003,202002,202001,201912,201911,201910,201909
872,google.cl,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
873,rlcdn.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],,[],[],,,,,,[],,,,,,,,,[],[],,,,,,,,,,[],,,,,,[],,,[],[],[],[],[],[],[],[],[],[]
874,fbcdn.net,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
875,iso.org,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
876,chase.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
877,domain.com,,,,,,,,,,['956346237719455'],['956346237719455'],[],['956346237719455'],['956346237719455'],"['285123365165942', '956346237719455']","['285123365165942', '956346237719455']","['285123365165942', '956346237719455']",['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],[],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],[],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942'],['285123365165942']
878,delfi.lt,,,,,,,,[],,,['1720142964883079'],,,,['1720142964883079'],['1720142964883079'],['1720142964883079'],[],['1720142964883079'],['1720142964883079'],['1720142964883079'],['1720142964883079'],['1720142964883079'],['1720142964883079'],['1720142964883079'],['1720142964883079'],['1720142964883079'],['1720142964883079'],['1720142964883079'],['1720142964883079'],['1720142964883079'],['1720142964883079'],['1720142964883079'],['1720142964883079'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
879,telefonica.de,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
880,booky.ph,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,
881,stackadapt.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
882,redbull.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
883,mcdonalds.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
884,ohchr.org,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
885,adsrvr.org,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
886,buzzfeed.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['260954170738952'],['260954170738952'],[],['260954170738952'],[],[],[],[],[],['260954170738952'],['260954170738952'],['260954170738952']
887,robinhood.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
888,auctollo.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,[],,,,,,,,,[],,,,,,,,[],,,,,,,,,,,,,,,,,,
889,instagram.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
890,upwitheaway.info,,,,,[],[],,,,,[],,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,
891,launchdarkly.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
892,quantserve.com,[],[],[],[],[],[],[],,,,,,,[],,,[],,[],,,,,,,[],,[],,,[],[],,,,,[],,[],[],,,[],[],,[],[],,,,,[],[],,[],,,,,[],
893,nflxvideo.net,,,,,[],[],,,,,[],,,,,,[],,[],,,,,,,,,,,,,,,[],,[],,,,,,,,[],,,,,,,,,,,,,,[],[],,
894,apple.news,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
895,business-standard.com,[],[],[],[],[],[],[],[],[],[],[],[],[],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686'],['550264998751686']
896,barracuda.com,['359479827945156'],['359479827945156'],['359479827945156'],[],[],[],['359479827945156'],['359479827945156'],['359479827945156'],[],[],[],[],['359479827945156'],['359479827945156'],[],['359479827945156'],['359479827945156'],['359479827945156'],['359479827945156'],[],[],[],['359479827945156'],['359479827945156'],[],[],[],[],[],[],[],[],['359479827945156'],[],[],['359479827945156'],['359479827945156'],[],['359479827945156'],[],['359479827945156'],[],[],[],['359479827945156'],[],['359479827945156'],['359479827945156'],['359479827945156'],['359479827945156'],['359479827945156'],[],['359479827945156'],['359479827945156'],['359479827945156'],['359479827945156'],['359479827945156'],[],[],[]
897,mediatek.com,['622370298144603'],"['622370298144603', '3802826863070077']",['622370298144603'],"['622370298144603', '3802826863070077']",['622370298144603'],['622370298144603'],"['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']",['622370298144603'],"['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']","['622370298144603', '3802826863070077']",[],[],['622370298144603'],['622370298144603'],['622370298144603'],['622370298144603'],['622370298144603'],['622370298144603'],['622370298144603'],['622370298144603'],['622370298144603'],[],['622370298144603'],['622370298144603'],['622370298144603'],[],['622370298144603']
898,usnews.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
899,pandora.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1740447862690193'],['1740447862690193'],[],['1740447862690193'],[],[],[],[]
900,activision.com,,,,,[],,[],[],[],[],,[],[],,,,,[],[],,[],,[],[],,,[],,[],[],[],[],,,[],[],[],[],[],[],[],[],[],['2119173295069310'],[],['2119173295069310'],['2119173295069310'],['2119173295069310'],['2119173295069310'],[],['2119173295069310'],['2119173295069310'],[],['2119173295069310'],['2119173295069310'],['2119173295069310'],['2119173295069310'],['2119173295069310'],['2119173295069310'],['2119173295069310'],['2119173295069310']
901,mathworks.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['186030155234771'],[],['186030155234771'],['186030155234771'],[],[],['186030155234771'],[],['186030155234771'],['186030155234771'],['186030155234771'],['186030155234771'],['186030155234771'],['186030155234771'],[],[],['186030155234771'],['186030155234771'],['186030155234771']
902,opendns.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
903,google.com.pe,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
904,liveintent.com,[],[],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],[],['1547986655219629'],[],['1547986655219629'],[],['1547986655219629'],[],[],[],['1547986655219629'],[],[],['1547986655219629'],['1547986655219629'],[],['1547986655219629'],[],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],[],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629'],['1547986655219629']
905,clarity.ms,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,[],,,,,,,[],
906,faceueditor.com,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,twitch.tv,[],[],[],[],[],[],[],[],[],[],[],[],[],,,[],,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
908,www.gov.cn,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
909,addthis.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
910,mysql.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
911,adition.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
912,sproutsocial.com,"['1992719504290345', '482695249768932']",[],[],[],[],[],[],[],[],[],"['1992719504290345', '482695249768932']",[],"['1992719504290345', '482695249768932']",[],[],"['1992719504290345', '482695249768932']",[],"['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']",[],"['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']","['1992719504290345', '482695249768932']",['1992719504290345'],['1992719504290345'],['1992719504290345'],['1992719504290345'],['1992719504290345'],[],['1992719504290345'],['1992719504290345'],['1992719504290345'],['1992719504290345'],['1992719504290345'],['1992719504290345'],['1992719504290345'],['1992719504290345'],['1992719504290345'],['1992719504290345'],['1992719504290345'],['1992719504290345'],['1992719504290345']
913,tesco.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
914,steamcommunity.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
915,time.com,[],[],[],[],[],[],[],[],[],[],[],[],[],['417891852373462'],[],[],[],[],['417891852373462'],['417891852373462'],[],['417891852373462'],[],['417891852373462'],['417891852373462'],[],[],['417891852373462'],[],['417891852373462'],['417891852373462'],[],['417891852373462'],[],[],['417891852373462'],['417891852373462'],['417891852373462'],['417891852373462'],['417891852373462'],['417891852373462'],['417891852373462'],[],[],[],[],[],[],[],['417891852373462'],"['417891852373462', '1487873964837635']","['417891852373462', '1487873964837635']","['417891852373462', '1487873964837635']",[],[],[],"['417891852373462', '1487873964837635']","['417891852373462', '1487873964837635']","['417891852373462', '1487873964837635']","['417891852373462', '1487873964837635']","['417891852373462', '1487873964837635']"
916,adguard.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
917,columbia.edu,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
918,tenda.com.cn,,,,,,,,,,,,,,,,,,,,,,[],[],[],,[],[],[],[],[],[],[],[],[],[],,,[],,[],[],,[],,,[],[],[],[],[],,[],[],[],[],[],[],[],,[],[]
919,alltrails.com,['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],[],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],[],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962'],['1468811803353962']
920,ninjarmm.com,[],[],[],[],[],[],,,[],[],,,[],,[],[],[],[],[],[],[],[],[],[],[],[],[],[],,[],[],[],[],[],,['148315452373934'],[],['148315452373934'],['148315452373934'],[],['148315452373934'],['148315452373934'],['148315452373934'],['148315452373934'],['148315452373934'],['148315452373934'],['148315452373934'],['148315452373934'],['148315452373934'],['148315452373934'],['148315452373934'],['148315452373934'],['148315452373934'],['148315452373934'],,['148315452373934'],,['148315452373934'],['148315452373934'],['148315452373934'],
921,esquire.com,[],['690796760981964'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
922,utah.edu,"['1630173973763753', '801406576737247']","['1630173973763753', '801406576737247']","['1630173973763753', '801406576737247']",['801406576737247'],['801406576737247'],['801406576737247'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
923,btloader.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,
924,mega.co.nz,[],[],[],[],[],[],[],[],[],[],[],[],[],,,[],,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
925,bodis.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,[],,[],[]
926,elpais.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1461658713846525'],[],[],['1461658713846525'],[],[],['1461658713846525'],['1461658713846525'],['1461658713846525'],['1461658713846525'],['1461658713846525']
927,dsp-redirect.com,[],[],,,[],[],[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,yammer.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
929,mit.edu,[],[],[],[],['752654432048884'],['752654432048884'],['752654432048884'],[],['752654432048884'],['752654432048884'],['752654432048884'],['752654432048884'],[],['752654432048884'],[],[],[],[],['752654432048884'],[],[],[],[],['752654432048884'],['752654432048884'],[],['752654432048884'],[],[],[],[],['752654432048884'],[],['752654432048884'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
